standard_code,level,variant_no,template_text
6체01-01,잘함,2,건강 체력과 운동 체력의 개념과 요소를 대략적으로 파악하여 여러 운동 방법을 소개함.
6체01-01,보통,1,건강 체력과 운동 체력의 의미와 요소 일부를 이해하며 관련 운동 방법을 제시하려 노력함.
6체01-01,보통,2,건강 체력과 운동 체력에 대한 이해를 넓혀가며 관련 운동 방법을 차츰 익혀 감.
6체01-02,매우잘함,1,건강 체력과 운동 체력을 측정하여 자신의 체력 수준을 명확히 파악하고 다양한 운동을 꾸준히 실천함.
6체01-02,매우잘함,2,자신의 체력 수준을 정확히 진단하고 이에 맞는 다양한 운동을 지속적으로 실천함.
6체01-02,잘함,1,건강 체력과 운동 체력을 측정하여 자신의 체력 수준을 대체로 파악하고 관련 운동을 꾸준히 시도함.
6체01-02,잘함,2,자신의 체력 수준을 대략적으로 파악하여 일부 운동을 꾸준히 실천함.
6체01-02,보통,1,건강 체력과 운동 체력을 측정하며 자신의 체력 수준에 맞는 운동을 간간이 시도해 감.
6체01-02,보통,2,체력 측정을 통해 자신의 상태를 살펴보고 맞는 운동을 조금씩 시도해 봄.
6체01-03,매우잘함,1,성장 발달의 의미와 특성을 명확히 이해하고 운동이 성장에 미치는 영향을 다양한 관점에서 구체적으로 설명함.
6체01-03,매우잘함,2,성장 발달의 개념을 정확히 이해하고 운동의 영향을 신체·정서·사회적 측면에서 구체적으로 제시함.
6체01-03,잘함,1,성장 발달의 의미와 특성을 대체로 이해하고 운동이 성장에 미치는 영향을 일부 관점에서 설명함.
6체01-03,잘함,2,성장 발달에 대한 이해를 바탕으로 운동의 영향을 몇 가지 측면에서 설명함.
6체01-03,보통,1,성장 발달의 의미를 이해해가며 운동이 성장에 미치는 영향을 조금씩 파악해 감.
6체01-03,보통,2,성장 발달과 운동의 관계에 관심을 갖고 관련 내용을 점차 익혀 감.
6체01-04,매우잘함,1,운동과 생활 속 위험 상황 및 건강을 저해하는 문제점을 명확히 알고 예방·대처 방법을 종합적으로 익혀 안전하게 활동함.
6체01-04,매우잘함,2,위험 상황과 생활 속 문제점을 정확히 파악하여 예방과 대처 방법을 폭넓게 익히고 안전하게 실천함.
6체01-04,잘함,1,운동과 생활 속 위험 상황 및 문제점을 대체로 알고 예방·대처 방법을 부분적으로 익혀 안전하게 활동함.
6체01-04,잘함,2,위험 상황과 생활 속 문제점을 대략적으로 파악하여 예방과 대처 방법을 익혀 활동함.
6체01-04,보통,1,운동과 생활 속 위험 상황이나 문제점 일부를 알아가며 예방·대처 방법을 따라 익혀 감.
6체01-04,보통,2,위험 상황과 생활 속 문제점에 관심을 갖고 안전한 대처 방법을 차츰 익혀 감.
6체01-05,매우잘함,1,체력 증진을 저해하는 개인적·환경적 조건을 전반적으로 극복하며 체력 운동을 끈기 있게 규칙적으로 수행함.
6체01-05,매우잘함,2,체력 향상을 방해하는 여러 조건을 스스로 극복하고 체력 운동을 꾸준하고 규칙적으로 실천함.
6체01-05,잘함,1,체력 증진을 저해하는 개인적·환경적 조건을 고려하며 체력 운동을 끈기 있게 규칙적으로 수행함.
6체01-05,잘함,2,체력 향상을 방해하는 조건들을 살펴가며 체력 운동을 꾸준히 실천함.
6체01-05,보통,1,체력 증진을 저해하는 조건 일부를 고려하며 체력 운동을 간간이 수행해 감.
6체01-05,보통,2,체력 운동의 필요성을 인식하고 규칙적인 실천을 위해 조금씩 노력함.
6체01-06,매우잘함,1,성장·발달 과정의 특성과 차이를 신체·정서·사회적 관점에서 전반적으로 공감하고 위험 상황에 침착하게 대처함.
6체01-06,매우잘함,2,성장·발달 과정에서 나타나는 다양한 특성과 차이를 폭넓게 공감하며 위험 상황에서도 침착함을 유지함.
6체01-06,잘함,1,성장·발달 과정의 특성과 차이를 여러 관점에서 부분적으로 공감하고 위험 상황에 대처함.
6체01-06,잘함,2,성장·발달 과정에서 나타나는 특성과 차이를 이해하며 위험 상황에 무리 없이 대처함.
6체01-06,보통,1,성장·발달 과정의 특성과 차이 일부를 공감하며 위험 상황을 인지하고 대처해 감.
6체01-06,보통,2,성장·발달 과정의 특성에 관심을 갖고 위험 상황에 대한 이해를 넓혀 감.
6체02-01,매우잘함,1,기술형 스포츠의 의미와 유형을 명확히 이해하고 기록형·동작형·투기형의 특성을 구체적으로 설명함.
6체02-01,매우잘함,2,기술형 스포츠의 개념과 유형을 정확히 파악하여 종목별 특성을 예를 들어 구체적으로 제시함.
6체02-01,잘함,1,기술형 스포츠의 의미와 유형을 대체로 이해하고 기록형·동작형·투기형의 특성을 설명함.
6체02-01,잘함,2,기술형 스포츠의 개념과 유형을 대략적으로 파악하여 종목별 특성을 설명함.
6체02-01,보통,1,기술형 스포츠의 의미를 이해해가며 기록형·동작형·투기형의 종류를 구별해 감.
6체02-01,보통,2,기술형 스포츠에 관심을 갖고 유형별 특징을 조금씩 익혀 감.
6체02-02,매우잘함,1,기술형 스포츠의 기본 움직임 기술을 응용한 여러 기본 기능을 다양한 게임 상황에서 효율적으로 수행함.
6체02-02,매우잘함,2,기술형 스포츠의 다양한 기본 기능을 능숙하게 익혀 게임 상황에 맞게 효율적으로 활용함.
6체02-02,잘함,1,기술형 스포츠의 기본 움직임 기술을 응용한 일부 기본 기능을 다양한 게임 상황에서 수행함.
6체02-02,잘함,2,기술형 스포츠의 기본 기능을 익혀 여러 게임 상황에서 무리 없이 수행함.
6체02-02,보통,1,기술형 스포츠의 기본 기능 일부를 게임 상황에서 부분적으로 수행해 감.
6체02-02,보통,2,기술형 스포츠의 기본 움직임을 익혀가며 게임 상황에 적용해 봄.
6체02-03,매우잘함,1,기술형 스포츠를 변형한 게임의 경기 방법을 명확히 파악하고 다양한 게임에서 여러 기본 전략을 수행함.
6체02-03,매우잘함,2,기술형 스포츠 게임의 경기 방법을 정확히 이해하고 다양한 상황에서 기본 전략을 능숙하게 구사함.
6체02-03,잘함,1,기술형 스포츠를 변형한 게임의 경기 방법을 대체로 파악하고 게임에서 일부 기본 전략을 수행함.
6체02-03,잘함,2,기술형 스포츠 게임의 경기 방법을 대략적으로 이해하고 기본 전략을 활용함.
6체02-03,보통,1,기술형 스포츠 게임의 경기 방법 일부를 이해하며 기본 전략을 부분적으로 수행해 감.
6체02-03,보통,2,기술형 스포츠 게임 방법에 관심을 갖고 기본 전략을 조금씩 익혀 감.
6체02-04,매우잘함,1,전략형 스포츠의 의미와 유형을 명확히 이해하고 영역형·필드형·네트형의 특성을 구체적으로 설명함.
6체02-04,매우잘함,2,전략형 스포츠의 개념과 유형을 정확히 파악하여 종목별 특성을 예를 들어 구체적으로 제시함.
6체02-04,잘함,1,전략형 스포츠의 의미와 유형을 대체로 이해하고 영역형·필드형·네트형의 특성을 설명함.
6체02-04,잘함,2,전략형 스포츠의 개념과 유형을 대략적으로 파악하여 종목별 특성을 설명함.
6체02-04,보통,1,전략형 스포츠의 의미를 이해해가며 영역형·필드형·네트형의 종류를 구별해 감.
6체02-04,보통,2,전략형 스포츠에 관심을 갖고 유형별 특징을 조금씩 익혀 감.
6체02-05,매우잘함,1,전략형 스포츠의 기본 움직임 기술을 응용한 여러 기본 기능을 다양한 게임 상황에서 효율적으로 수행함.
6체02-05,매우잘함,2,전략형 스포츠의 다양한 기본 기능을 능숙하게 익혀 게임 상황에 맞게 효율적으로 활용함.
6체02-05,잘함,1,전략형 스포츠의 기본 움직임 기술을 응용한 일부 기본 기능을 다양한 게임 상황에서 수행함.
6체02-05,잘함,2,전략형 스포츠의 기본 기능을 익혀 여러 게임 상황에서 무리 없이 수행함.
6체02-05,보통,1,전략형 스포츠의 기본 기능 일부를 게임 상황에서 부분적으로 수행해 감.
6체02-05,보통,2,전략형 스포츠의 기본 움직임을 익혀가며 게임 상황에 적용해 봄.
6체02-06,매우잘함,1,전략형 스포츠를 변형한 게임이나 뉴스포츠의 활동 방법을 명확히 파악하고 여러 기본 전략을 수행함.
6체02-06,매우잘함,2,전략형 스포츠 게임 및 뉴스포츠의 활동 방법을 정확히 이해하고 기본 전략을 능숙하게 구사함.
6체02-06,잘함,1,전략형 스포츠를 변형한 게임이나 뉴스포츠의 활동 방법을 대체로 파악하고 일부 기본 전략을 수행함.
6체02-06,잘함,2,전략형 스포츠 게임 및 뉴스포츠의 활동 방법을 대략적으로 이해하고 기본 전략을 활용함.
6체02-06,보통,1,전략형 스포츠 게임 활동 방법 일부를 이해하며 기본 전략을 부분적으로 수행해 감.
6체02-06,보통,2,전략형 스포츠와 뉴스포츠 활동에 관심을 갖고 기본 전략을 조금씩 익혀 감.
6체02-07,매우잘함,1,생태형 스포츠의 의미와 유형을 명확히 이해하고 생활환경형·자연환경형의 특성을 구체적으로 설명함.
6체02-07,매우잘함,2,생태형 스포츠의 개념과 유형을 정확히 파악하여 종목별 특성을 예를 들어 구체적으로 제시함.
6체02-07,잘함,1,생태형 스포츠의 의미와 유형을 대체로 이해하고 생활환경형·자연환경형의 특성을 설명함.
6체02-07,잘함,2,생태형 스포츠의 개념과 유형을 대략적으로 파악하여 종목별 특성을 설명함.
6체02-07,보통,1,생태형 스포츠의 의미를 이해해가며 생활환경형·자연환경형의 종류를 구별해 감.
6체02-07,보통,2,생태형 스포츠에 관심을 갖고 유형별 특징을 조금씩 익혀 감.
6체02-08,매우잘함,1,생태형 스포츠의 기본 움직임 기술을 응용한 여러 기본 기능을 다양한 활동 상황에서 효과적으로 수행함.
6체02-08,매우잘함,2,생태형 스포츠의 다양한 기본 기능을 능숙하게 익혀 여러 활동 상황에 맞게 효과적으로 발휘함.
6체02-08,잘함,1,생태형 스포츠의 기본 움직임 기술을 응용한 일부 기본 기능을 다양한 활동 상황에서 수행함.
6체02-08,잘함,2,생태형 스포츠의 기본 기능을 익혀 여러 활동 상황에서 무리 없이 수행함.
6체02-08,보통,1,생태형 스포츠의 기본 기능 일부를 활동 상황에서 부분적으로 수행해 감.
6체02-08,보통,2,생태형 스포츠의 기본 움직임을 익혀가며 활동 상황에 적용해 봄.
6체02-09,매우잘함,1,생태형 스포츠를 변형한 게임이나 뉴스포츠의 활동 방법을 명확히 파악하고 여러 기본 전략을 수행함.
6체02-09,매우잘함,2,생태형 스포츠 게임 및 뉴스포츠의 활동 방법을 정확히 이해하고 다양한 기본 전략을 능숙하게 구사함.
6체02-09,잘함,1,생태형 스포츠를 변형한 게임이나 뉴스포츠의 활동 방법을 대체로 파악하고 일부 기본 전략을 수행함.
6체02-09,잘함,2,생태형 스포츠 게임 및 뉴스포츠의 활동 방법을 대략적으로 이해하고 기본 전략을 활용함.
6체02-09,보통,1,생태형 스포츠 활동 방법 일부를 이해하며 기본 전략을 부분적으로 수행해 감.
6체02-09,보통,2,생태형 스포츠와 뉴스포츠 활동에 관심을 갖고 기본 전략을 조금씩 익혀 감.
6체02-10,매우잘함,1,스스로 세운 목표를 이루려는 의지를 실천하며 스포츠 활동에 참여하고 상대의 기술을 적극적으로 인정함.
6체02-10,매우잘함,2,스포츠 활동에서 목표 달성 의지를 능동적으로 실천하고 상대의 기량을 진심으로 존중함.
6체02-10,잘함,1,목표를 달성하기 위한 의지를 실천하며 스포츠 활동에 참여하고 상대의 기술을 인정함.
6체02-10,잘함,2,스포츠 활동에서 목표를 이루려 노력하며 상대의 기술을 존중하는 태도를 보임.
6체02-10,보통,1,목표를 달성하려는 의지를 일부 실천하며 스포츠 활동에 참여하고 상대를 인정하려 노력함.
6체02-10,보통,2,스포츠 활동에 참여하며 목표 달성과 상대 존중의 태도를 조금씩 키워 감.
6체02-11,매우잘함,1,다양한 스포츠 활동에서 최선을 다하고 팀원과 협력하며 구성원 전체를 적극적으로 배려함.
6체02-11,매우잘함,2,스포츠 활동 전반에서 최선을 다하며 팀원과 원활히 협력하고 구성원을 세심하게 배려함.
6체02-11,잘함,1,일부 스포츠 활동에서 최선을 다하고 팀원과 협력하며 구성원을 배려함.
6체02-11,잘함,2,스포츠 활동에서 팀원과 협력하며 구성원을 배려하는 모습을 보임.
6체02-11,보통,1,일부 스포츠 활동에 열심히 참여하고 팀원과 부분적으로 협력하며 구성원을 배려하려 노력함.
6체02-11,보통,2,스포츠 활동에 참여하며 팀원과의 협력과 배려를 조금씩 실천해 감.
6체02-12,매우잘함,1,다양한 스포츠 활동에서 환경을 아끼고 감사하는 태도를 자기 주도적으로 실천함.
